Replicon;gene;type;start;end;orientation;color;from;to;subcolor;label_type;lane
chromosome;alr5000;gene;5972376;5974013;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5001;gene;5974389;5974811;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5002;gene;5974840;5975775;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5003;gene;5976127;5976945;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5004;gene;5976923;5977135;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5005;gene;5977128;5977589;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5006;gene;5977644;5978063;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5007;gene;5978244;5979596;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5008;gene;5979600;5980670;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5009;gene;5980750;5981550;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5010;gene;5981663;5983153;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5011;gene;5983232;5984194;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;hisS;gene;5984215;5985603;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5013;gene;5985728;5986171;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5014;gene;5986506;5987354;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5015;gene;5987538;5987726;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5016;gene;5988219;5989040;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5017;gene;5989462;5990172;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5018;gene;5990165;5990575;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;aroA;gene;5990851;5992128;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5020;gene;5992220;5992771;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5021;gene;5993003;5993698;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5022;gene;5993945;5995366;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5023;gene;5995541;5996584;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5024;gene;5996664;5997422;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5025;gene;5997654;5997998;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5026;gene;5998071;5999552;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5027;gene;5999709;6000206;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5028;gene;6000221;6001111;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5029;gene;6001201;6001674;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5030;gene;6001817;6002332;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5031;gene;6002371;6002976;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5032;gene;6002973;6004058;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5033;gene;6004332;6004484;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5034;gene;6004584;6005405;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5035;gene;6005520;6006830;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5036;gene;6006912;6008324;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5037;gene;6008477;6009256;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;atpE;gene;6009574;6009987;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;atpB;gene;6010081;6011529;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5040;gene;6011909;6012721;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5041;gene;6013464;6013697;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5042;gene;6014294;6015187;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5043;gene;6015241;6016323;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5044;gene;6016323;6017468;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5045;gene;6018073;6019905;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5046;gene;6019997;6020401;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;exbB;gene;6020385;6021038;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5048;gene;6021306;6021473;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5049;gene;6021537;6022046;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ndhD;gene;6022349;6024031;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5051;gene;6024151;6024726;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5052;gene;6024758;6026134;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5053;gene;6026349;6028163;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5054;gene;6028479;6028694;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5055;gene;6028907;6029521;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5056;gene;6029578;6029922;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;accB;gene;6030127;6030675;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;efp;gene;6030875;6031432;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5059;gene;6031627;6032733;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5060;gene;6032826;6033398;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5061;gene;6033466;6034464;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;gap2;gene;6034535;6035548;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5063;gene;6035666;6036292;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5064;gene;6036295;6036456;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5065;gene;6036699;6038183;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5066;gene;6038304;6039299;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5067;gene;6039497;6039844;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5068;gene;6040056;6040541;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5069;gene;6040568;6041305;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5070;gene;6041823;6042290;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5071;gene;6042479;6042766;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5072;gene;6042845;6043006;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5073;gene;6043031;6044458;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5074;gene;6044626;6046191;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5075;gene;6046940;6048382;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;chlN;gene;6048452;6049855;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5077;gene;6050005;6050763;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;chlL;gene;6050793;6051659;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5079;gene;6052251;6052547;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5080;gene;6052699;6052854;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5081;gene;6052883;6053236;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5082;gene;6053790;6054416;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5083;gene;6054612;6054839;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;clpB;gene;6054894;6057401;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5085;gene;6057554;6057814;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5086;gene;6058707;6059231;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5087;gene;6059508;6059882;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5088;gene;6060003;6060593;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5089;gene;6060669;6062105;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5090;gene;6062360;6062848;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5091;gene;6062854;6063810;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5092;gene;6063845;6064033;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5093;gene;6064227;6064844;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5094;gene;6065182;6066279;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5095;gene;6066869;6067558;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5096;gene;6067654;6068964;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5097;gene;6069141;6069842;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5098;gene;6070194;6070628;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5099;gene;6070730;6071350;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5100;gene;6071380;6077100;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;pbpB;gene;6077381;6079672;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5102;gene;6079688;6080410;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5103;gene;6080786;6082021;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5104;gene;6082134;6084620;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5105;gene;6084684;6086906;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5106;gene;6087242;6089689;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5107;gene;6089742;6092399;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5108;gene;6092491;6094692;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5109;gene;6094774;6094998;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5110;gene;6095025;6097412;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5111;gene;6097504;6100392;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5112;gene;6100478;6102979;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5113;gene;6103071;6105521;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5114;gene;6105588;6108344;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5115;gene;6108404;6111145;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5116;gene;6111322;6113088;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5117;gene;6113285;6114310;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5118;gene;6114366;6115355;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5119;gene;6115368;6116030;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5120;gene;6116158;6118122;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5121;gene;6118342;6118953;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5122;gene;6119015;6119374;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5123;gene;6119534;6121045;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5124;gene;6121205;6121768;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5125;gene;6121892;6123172;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5126;gene;6123427;6124290;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;recJ;gene;6124424;6126574;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5128;gene;6126610;6126732;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5129;gene;6126859;6127209;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5130;gene;6127241;6127792;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5131;gene;6127802;6129010;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5132;gene;6129498;6129941;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5133;gene;6129922;6130230;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5134;gene;6130331;6130747;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5135;gene;6130769;6131071;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;moeA;gene;6131152;6132462;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5137;gene;6132511;6134676;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5138;gene;6134824;6135855;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5139;gene;6136565;6136807;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5140;gene;6136900;6137211;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5141;gene;6137283;6137615;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5142;gene;6137778;6138020;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5143;gene;6138040;6138390;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5144;gene;6139041;6139277;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5145;gene;6139761;6140018;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5146;gene;6140331;6140585;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5147;gene;6140780;6142930;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5148;gene;6143048;6144451;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5149;gene;6144793;6145452;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5150;gene;6145597;6146274;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5151;gene;6146377;6148236;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5152;gene;6148327;6149295;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5153;gene;6149409;6150908;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;psaA;gene;6151418;6153676;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;psaB;gene;6153799;6156024;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5156;gene;6156174;6156680;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5157;gene;6156759;6157142;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5158;gene;6157112;6157552;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5159;gene;6157902;6158927;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5160;gene;6158974;6159534;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5161;gene;6159528;6159995;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5162;gene;6160151;6161182;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5163;gene;6161214;6162101;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5164;gene;6162334;6163539;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5165;gene;6163611;6163955;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5166;gene;6164021;6164617;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5167;gene;6164816;6165502;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5168;gene;6165872;6166831;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5169;gene;6166966;6167439;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5170;gene;6167611;6167907;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5171;gene;6167904;6168341;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5172;gene;6168564;6168938;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5173;gene;6169023;6171920;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5174;gene;6172090;6173895;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5175;gene;6174188;6174385;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5176;gene;6174621;6175028;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5177;gene;6175185;6175631;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5178;gene;6175730;6176527;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5179;gene;6176622;6177284;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5180;gene;6177417;6178118;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5181;gene;6178247;6178546;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5182;gene;6179003;6179860;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5183;gene;6180102;6180359;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5184;gene;6180371;6181771;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5185;gene;6181911;6183440;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5186;gene;6183624;6184376;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5187;gene;6184409;6184561;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5188;gene;6184539;6185207;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5189;gene;6185434;6187047;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5190;gene;6187060;6187527;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5191;gene;6187790;6189316;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5192;gene;6189557;6190558;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5193;gene;6190592;6192394;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5194;gene;6192395;6193555;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5195;gene;6193736;6194992;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5196;gene;6195033;6196304;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5197;gene;6196963;6198183;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5198;gene;6198131;6199312;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5199;gene;6199403;6201250;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5200;gene;6201174;6201986;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5201;gene;6201983;6203275;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5202;gene;6203285;6204574;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5203;gene;6204692;6205735;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5204;gene;6206030;6206362;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5205;gene;6206589;6207287;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5206;gene;6207390;6209009;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5207;gene;6209607;6210848;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5208;gene;6211060;6211578;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5209;gene;6211799;6212188;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5210;gene;6212204;6216880;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5211;gene;6217311;6218723;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5212;gene;6218728;6219243;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5213;gene;6219420;6220304;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5214;gene;6220606;6221697;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5215;gene;6221825;6225382;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5216;gene;6225679;6227007;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5217;gene;6227235;6227777;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;pmbA;gene;6228174;6229514;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;tldD;gene;6229835;6231307;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5220;gene;6231571;6231897;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5221;gene;6232257;6233063;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5222;gene;6233353;6235497;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5223;gene;6236642;6237991;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5224;gene;6238321;6238755;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5225;gene;6239222;6240484;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5226;gene;6240735;6241658;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5227;gene;6241808;6242290;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5228;gene;6242293;6242862;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5229;gene;6242911;6243771;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5230;gene;6243778;6244872;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5231;gene;6244901;6245590;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5232;gene;6245808;6246422;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5233;gene;6246541;6246948;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5234;gene;6247062;6247472;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5235;gene;6247505;6248551;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5236;gene;6248548;6249912;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5237;gene;6249905;6251158;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5238;gene;6251167;6252315;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5239;gene;6252417;6253586;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5240;gene;6253630;6254397;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5241;gene;6254457;6255329;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5242;gene;6255429;6256262;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5243;gene;6256417;6256995;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5244;gene;6257218;6258000;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5245;gene;6258043;6258714;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5246;gene;6258726;6259565;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5247;gene;6260198;6260818;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5248;gene;6261702;6261881;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5249;gene;6262145;6264304;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5250;gene;6264560;6265645;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5251;gene;6265968;6266915;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5252;gene;6267099;6267788;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5253;gene;6267959;6269215;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5254;gene;6269313;6270209;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5255;gene;6270298;6271077;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5256;gene;6271150;6271974;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5257;gene;6272424;6273629;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5258;gene;6273708;6274367;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5259;gene;6274706;6275203;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5260;gene;6275480;6276550;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5261;gene;6276802;6276978;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5262;gene;6277367;6277546;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;sigA;gene;6277667;6278839;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5264;gene;6280437;6281099;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5265;gene;6281429;6283366;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5266;gene;6283743;6284630;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5267;gene;6284680;6285408;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5268;gene;6285413;6285631;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;glcD;gene;6285771;6287063;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5270;gene;6287286;6288548;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5271;gene;6288587;6289153;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5272;gene;6289564;6291819;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5273;gene;6292103;6292972;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5274;gene;6293316;6294059;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5275;gene;6294377;6295807;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5276;gene;6295931;6296257;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl5277;gene;6296241;6296537;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5278;gene;6296596;6297726;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5279;gene;6297878;6298909;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5280;gene;6298957;6301269;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5281;gene;6301534;6301836;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5282;gene;6302211;6303038;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5283;gene;6303216;6303911;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5284;gene;6304154;6305173;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;accA;gene;6305303;6306283;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5286;gene;6306603;6307370;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5287;gene;6307534;6308241;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5288;gene;6308285;6308938;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr5289;gene;6309160;6309321;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5290;gene;6309476;6309847;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5291;gene;6310388;6312055;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5292;gene;6312199;6312741;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5293;gene;6313281;6314696;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5294;gene;6314757;6317999;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all5295;gene;6318076;6319080;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr5296;gene;6319079;6319879;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;rpl19;gene;6320041;6320433;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;secE;gene;6320845;6321066;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nusG;gene;6321066;6321698;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;rpl11;gene;6321706;6322131;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;rpl1;gene;6322260;6322976;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;rpl10;gene;6323259;6323804;1;#4682B4;NA;NA;NA;bold.italic;1
