Replicon;gene;type;start;end;orientation;color;lane;from;to;subcolor;label_type
chromosome;TU2425;TU;2334839;2333958;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2427;TU;2335540;2334840;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2428;TU;2335678;2335779;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2429;TU;2336392;2337203;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2430;TU;2336875;2336772;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2431;TU;2338550;2337052;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2432;TU;2338596;2342364;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2433;TU;2341049;2340629;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2434;TU;2342400;2341877;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2435;TU;2344108;2344236;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2436;TU;2344259;2344824;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2437;TU;2345154;2346486;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2438;TU;2346556;2346965;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2439;TU;2347145;2347204;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2440;TU;2347205;2347378;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2442;TU;2348453;2348838;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2441;TU;2349965;2347338;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2443;TU;2350333;2349966;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2444;TU;2350370;2350471;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2445;TU;2351031;2351094;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2446;TU;2351095;2351368;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2447;TU;2352291;2352392;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2448;TU;2352985;2353086;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2449;TU;2353387;2359609;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2450;TU;2361049;2360888;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2451;TU;2362188;2365278;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2452;TU;2365684;2365808;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2453;TU;2365809;2369215;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2454;TU;2366475;2366069;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2455;TU;2367431;2366852;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2456;TU;2369216;2370770;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2457;TU;2370657;2370416;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2459;TU;2371079;2371547;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2460;TU;2371729;2372621;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2458;TU;2372021;2370658;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2461;TU;2373273;2372022;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2462;TU;2375061;2377048;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2463;TU;2377049;2377649;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2464;TU;2377650;2378957;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2465;TU;2377966;2377807;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2466;TU;2378958;2381122;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2467;TU;2379750;2379640;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2468;TU;2380110;2379916;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2408;TU;2318897;2317018;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2470;TU;2381927;2381525;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2472;TU;2383212;2383886;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2471;TU;2383854;2383099;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2473;TU;2383921;2383855;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2475;TU;2384412;2384657;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2474;TU;2385159;2383922;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2476;TU;2385292;2385457;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2477;TU;2385920;2387383;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2478;TU;2386635;2386501;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2479;TU;2386775;2386636;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2480;TU;2388892;2387277;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2482;TU;2389196;2389437;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2481;TU;2390038;2388893;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2483;TU;2390096;2390189;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2484;TU;2390190;2390546;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2485;TU;2391103;2391472;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2487;TU;2391473;2393074;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2486;TU;2391591;2391183;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2488;TU;2393347;2393420;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2489;TU;2393421;2395073;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2490;TU;2395074;2396741;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2491;TU;2395689;2395590;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2492;TU;2396742;2397555;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2494;TU;2398117;2398272;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2493;TU;2398199;2397129;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2495;TU;2400666;2400222;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2496;TU;2400890;2403443;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2497;TU;2403444;2403803;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2499;TU;2403879;2404066;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2498;TU;2403957;2403636;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2500;TU;2404090;2404561;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2502;TU;2404983;2405204;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2501;TU;2405336;2404512;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2503;TU;2407003;2405337;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2505;TU;2407058;2407214;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2506;TU;2407215;2408268;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2504;TU;2407258;2407017;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2507;TU;2408817;2407306;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2509;TU;2410024;2410778;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2508;TU;2410986;2408818;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2511;TU;2411830;2413027;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2510;TU;2414451;2410987;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2512;TU;2414554;2414740;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2513;TU;2414741;2415744;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2515;TU;2415993;2416185;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2514;TU;2418514;2415202;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2516;TU;2419931;2418558;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2517;TU;2420048;2421611;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2519;TU;2422099;2422388;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2520;TU;2422478;2422955;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2518;TU;2422821;2421462;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2521;TU;2423445;2422822;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2522;TU;2423579;2424583;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2523;TU;2425694;2426465;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2525;TU;2427677;2427869;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2526;TU;2427870;2428764;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2524;TU;2427930;2426053;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2527;TU;2427991;2427931;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2528;TU;2428765;2429297;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2529;TU;2429298;2429492;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2530;TU;2431037;2432537;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2531;TU;2433311;2433424;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2533;TU;2434472;2434600;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2534;TU;2436321;2436724;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2532;TU;2436338;2434325;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2536;TU;2437406;2437507;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2535;TU;2438838;2436930;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2537;TU;2438945;2438839;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2538;TU;2439062;2440464;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2540;TU;2441103;2441835;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2539;TU;2441105;2440164;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2541;TU;2441216;2441106;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2542;TU;2441837;2441481;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2543;TU;2441970;2443972;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2545;TU;2443973;2444858;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2546;TU;2445433;2445532;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2547;TU;2446219;2446396;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2544;TU;2446223;2443432;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2549;TU;2447422;2447675;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2548;TU;2447534;2446224;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2550;TU;2448492;2448095;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2555;TU;2453751;2455863;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2556;TU;2455680;2455474;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2557;TU;2456822;2456007;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2558;TU;2456905;2457450;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2559;TU;2457538;2457787;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU3657;TU;3475237;3474891;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2560;TU;2458678;2458057;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2562;TU;2459600;2459701;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2563;TU;2460541;2460605;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2564;TU;2460607;2460706;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2566;TU;2461252;2461407;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2565;TU;2461253;2460673;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2567;TU;2464332;2461279;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2568;TU;2464486;2465275;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2569;TU;2466368;2464954;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2570;TU;2468911;2466369;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2571;TU;2470458;2469011;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2572;TU;2471729;2470493;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2573;TU;2471950;2471835;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2574;TU;2473334;2471951;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2575;TU;2473405;2473506;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2577;TU;2474439;2474625;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2576;TU;2474902;2473495;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2578;TU;2475176;2476797;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2579;TU;2476463;2475678;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2580;TU;2476798;2478258;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2582;TU;2478259;2479908;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2581;TU;2478311;2477980;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2583;TU;2478463;2478319;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2584;TU;2479909;2480889;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2585;TU;2481205;2480754;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2586;TU;2481217;2481301;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2587;TU;2481302;2481960;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2588;TU;2481961;2482328;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2590;TU;2482789;2483145;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2591;TU;2483410;2483511;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2592;TU;2483521;2484828;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2589;TU;2483523;2482746;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2593;TU;2485282;2484809;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2594;TU;2485518;2485586;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2595;TU;2485588;2486278;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2596;TU;2485743;2485644;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2597;TU;2486311;2486385;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2598;TU;2486386;2487981;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2599;TU;2487332;2487024;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2600;TU;2489459;2489919;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2601;TU;2490057;2490414;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2602;TU;2492725;2492906;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2603;TU;2494183;2492882;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2605;TU;2494874;2495148;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2604;TU;2495412;2494184;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2606;TU;2497655;2495413;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2607;TU;2497709;2498085;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2608;TU;2500278;2501422;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2610;TU;2502307;2502357;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2611;TU;2503174;2503273;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2609;TU;2503972;2501054;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2612;TU;2504083;2503973;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2613;TU;2504189;2504084;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2615;TU;2504291;2506200;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2614;TU;2504381;2504190;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2616;TU;2504498;2504382;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2617;TU;2508385;2508000;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2618;TU;2508457;2508547;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2620;TU;2508837;2509110;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2619;TU;2508877;2508739;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2621;TU;2508953;2508878;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2622;TU;2509111;2509799;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2624;TU;2509800;2510350;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2625;TU;2510485;2510584;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2626;TU;2510592;2510683;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2623;TU;2511367;2509713;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2627;TU;2511497;2511368;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2628;TU;2512298;2511498;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2630;TU;2512327;2513052;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2629;TU;2512423;2512299;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2631;TU;2512660;2512424;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2633;TU;2513181;2513481;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2632;TU;2513229;2512756;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2635;TU;2513596;2513695;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2634;TU;2513639;2513537;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2636;TU;2513722;2516219;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2638;TU;2516534;2516585;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2637;TU;2516776;2515963;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2640;TU;2516949;2517048;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2641;TU;2517950;2521938;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2639;TU;2518216;2516777;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2642;TU;2520811;2520712;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2643;TU;2523773;2521611;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2644;TU;2525448;2524510;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2645;TU;2525783;2525449;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2646;TU;2526310;2525784;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2647;TU;2526543;2526311;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2648;TU;2526565;2528255;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2649;TU;2527553;2527441;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2650;TU;2528756;2528563;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2651;TU;2528856;2528975;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2652;TU;2528976;2530894;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2653;TU;2529338;2529275;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2655;TU;2530895;2530963;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2654;TU;2531640;2530815;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2657;TU;2532051;2534079;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2656;TU;2532455;2531641;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2659;TU;2534080;2534978;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2660;TU;2536788;2537408;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2661;TU;2537497;2538401;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2662;TU;2538402;2538603;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2658;TU;2538866;2534077;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2664;TU;2540672;2540771;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2663;TU;2540702;2538893;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2666;TU;2541004;2541054;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2667;TU;2541866;2542096;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2668;TU;2542773;2543820;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2665;TU;2542776;2540703;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2669;TU;2545087;2543411;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2671;TU;2546762;2546857;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2670;TU;2547059;2546288;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2673;TU;2548028;2548493;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2674;TU;2549362;2551786;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2672;TU;2549380;2547931;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2675;TU;2549977;2549878;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2677;TU;2552042;2552646;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2678;TU;2552747;2552935;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2676;TU;2552996;2551358;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2680;TU;2553205;2553723;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2679;TU;2553307;2553093;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2682;TU;2555410;2555509;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2681;TU;2555461;2553666;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2683;TU;2555519;2556057;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2684;TU;2556689;2558004;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2685;TU;2557519;2557291;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2687;TU;2558660;2559063;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2686;TU;2558708;2558155;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2689;TU;2559364;2559677;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2690;TU;2559678;2559848;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2691;TU;2559999;2560181;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2688;TU;2560108;2558709;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2693;TU;2560187;2560324;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2694;TU;2560846;2560945;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2695;TU;2561308;2562921;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2692;TU;2562170;2560109;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2696;TU;2562922;2565618;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2697;TU;2563910;2563761;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2698;TU;2565813;2565914;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2700;TU;2567243;2567430;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2699;TU;2568137;2567073;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2702;TU;2568191;2569257;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2701;TU;2568210;2568138;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2134;TU;2057786;2051350;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2705;TU;2571995;2572096;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2704;TU;2573486;2571876;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2707;TU;2573612;2573923;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2708;TU;2574152;2574538;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2709;TU;2574968;2575069;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2710;TU;2575480;2575579;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU603;TU;614813;615423;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2711;TU;2576033;2576877;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2712;TU;2576878;2578149;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2713;TU;2578150;2579255;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2715;TU;2579398;2579499;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2714;TU;2580614;2579199;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2717;TU;2582248;2582402;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2716;TU;2582357;2580615;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2016;TU;1947383;1945032;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2719;TU;2583009;2582823;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2720;TU;2585853;2585953;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2722;TU;2589256;2589357;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2723;TU;2589669;2589785;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2721;TU;2589713;2586278;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2725;TU;2589786;2592857;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2724;TU;2589809;2589714;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2726;TU;2590717;2590483;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2727;TU;2591680;2591581;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2728;TU;2592104;2592005;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2729;TU;2592893;2593461;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2730;TU;2593976;2594134;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2732;TU;2595571;2595672;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2731;TU;2596280;2595379;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2733;TU;2596598;2596316;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2734;TU;2596734;2597921;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2735;TU;2599240;2597726;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2737;TU;2600454;2600814;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2736;TU;2600568;2599879;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2738;TU;2601618;2601703;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2739;TU;2601704;2603852;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2740;TU;2602545;2602266;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2741;TU;2603545;2603209;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2742;TU;2603853;2603911;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2743;TU;2603912;2604826;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2744;TU;2607498;2605522;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2746;TU;2607663;2610713;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2745;TU;2607729;2607550;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2747;TU;2610414;2610135;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2748;TU;2610539;2610415;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2749;TU;2611147;2610540;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2751;TU;2612526;2612625;1;#4682B4;1;NA;NA;NA;bold
